# time = 2.000000000000e-09
# x  density  temperature  T_rad  velocity_x  pressure  mass_coord
9.312839580091e-04 6.741684417867e+01 5.263949326725e+04 5.263949320859e+04 3.406854225744e+05 2.253487265872e+12 4.204739272268e-03
9.317135326163e-04 6.784911655597e+01 5.254422025168e+04 5.254422021178e+04 3.410712513402e+05 2.259349826428e+12 4.233781818630e-03
9.321400501098e-04 6.831592445329e+01 5.244050426233e+04 5.244050432007e+04 3.414795177578e+05 2.265538252083e+12 4.262782046682e-03
9.325625360744e-04 6.877675675999e+01 5.234367866287e+04 5.234367876191e+04 3.419059690462e+05 2.271946965434e+12 4.291762109853e-03
9.329827785121e-04 6.920407012564e+01 5.226333832642e+04 5.226333830731e+04 3.423452027967e+05 2.278474598987e+12 4.320790481937e-03
9.334014570232e-04 6.957290655915e+01 5.220817791961e+04 5.220817797891e+04 3.427920191456e+05 2.285050134810e+12 4.350118734090e-03
9.338258725728e-04 6.986315856827e+01 5.218403175640e+04 5.217434457209e+04 3.432352283219e+05 2.291549389246e+12 4.379183236446e-03
9.342334979143e-04 7.008936379250e+01 5.218244531745e+04 5.121892943106e+04 3.436589342165e+05 2.297817073623e+12 4.407957252687e-03
9.346469391280e-04 7.032033588932e+01 5.217452413488e+04 5.216405233514e+04 3.440525761257e+05 2.303768035264e+12 4.437025330820e-03
9.350602311136e-04 7.059117746512e+01 5.214234822414e+04 5.214234799863e+04 3.443932181963e+05 2.309116536623e+12 4.466146824394e-03
9.354720137229e-04 7.090485821044e+01 5.207151104628e+04 5.207151079857e+04 3.446077139691e+05 2.312901781987e+12 4.495252419692e-03
9.358812071661e-04 7.120935194683e+01 5.196625133052e+04 5.196625118820e+04 3.446477590787e+05 2.313937475773e+12 4.524313441676e-03
9.362882273574e-04 7.152632153199e+01 5.184644491509e+04 5.184644484876e+04 3.446061837805e+05 2.314230355097e+12 4.553341770942e-03
9.366928895969e-04 7.181436921958e+01 5.172630150880e+04 5.172630145757e+04 3.445285742070e+05 2.313638978384e+12 4.582346529403e-03
9.370959976902e-04 7.205232376120e+01 5.160964153360e+04 5.160964131614e+04 3.443679719426e+05 2.311863397769e+12 4.611357300235e-03
9.374981591377e-04 7.219411665952e+01 5.151008267969e+04 5.151008279734e+04 3.441133527824e+05 2.308631925503e+12 4.640472630900e-03
9.379025822711e-04 7.222602567266e+01 5.143181666421e+04 5.143181647811e+04 3.437569986602e+05 2.303897369428e+12 4.669913382619e-03
9.383133985599e-04 7.215927767909e+01 5.137234744106e+04 5.137234733263e+04 3.433033099161e+05 2.297808746434e+12 4.699365591187e-03
9.387188933406e-04 7.205294669030e+01 5.131576331204e+04 5.131576295014e+04 3.427806134385e+05 2.290853512595e+12 4.728173483774e-03
9.391130297730e-04 7.197449247484e+01 5.124411455800e+04 5.124411459081e+04 3.422258480945e+05 2.283597416762e+12 4.756864750152e-03
9.395161554092e-04 7.196590519739e+01 5.114998005890e+04 5.114998002786e+04 3.416802840086e+05 2.276655608165e+12 4.785898788838e-03
